,titulo,precio,nRecamaras,m2_construidos,ubicacion,link,imagen
2197,En Zona Cerca De Anillo Periferico Y Parques Puerta Del Sol Galerias Monterrey,"$ 5,800,000",3,270,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/en-zona-cerca-de-anillo-periferico-y-parques-puerta-del-sol-galerias-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c13214db6f639d.jpg
2198,Casa en Venta RID12504,"$ 2,950,000",3,205,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-rid12504.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9a174fa023d008.jpg
2199,"PRO3579 Casas en Venta, Obrera en Monterrey","$ 5,500,000",5,128,"Obrera, Monterrey",https://www.lamudi.com.mx/pro3579-casas-en-venta-obrera-en-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0ea492c6deb09e.jpg
2200,Casa - Vista Hermosa,"$ 13,000,000",3,600,"Vista Hermosa, Monterrey",https://www.lamudi.com.mx/casa-vista-hermosa-9.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b0dc4c26656aec.jpg
2201,CASA EN VENTA EN CLUB DE GOLF LA HERRADURA CARRETRA NACIONAL MONTERREY NL,"$ 24,500,000",4,580,"Club de Golf La Herradura, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-club-de-golf-la-herradura-carretra-nacional-monterrey-nl.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/235b4054a17b8f.jpg
2202,CASA EN VENTA - COLINAS DE SAN JERONIMO MONTERREY,"$ 4,390,000",3,236,"San Jemo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-colinas-de-san-jeronimo-monterrey-13.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/499133b5b5cfbb.jpg
2204,CASA EN VENTA CUMBRES PLATINO,"$ 3,100,000",3,209,"Cumbres de Santa Clara, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cumbres-platino-4.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b32b9d5b850089.jpg
2205,Casa en Venta en Vista Hermosa,"$ 9,850,000",3,420,"Vista Hermosa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-vista-hermosa-68.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/248b0e5303eb7c.jpg
2206,CASA EN VENTA DINASTIA,"$ 11,000,000",3,462,"Residencial Dinastia, Monterrey",https://www.lamudi.com.mx/casa-en-venta-dinastia.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/30100b16bf0fc0.jpg
2207,CASA EN VENTA FLOR DE PIEDRA CARRETERA NACIONAL MONTERREY,"$ 12,500,000",3,494,"Flor de Piedra, Monterrey",https://www.lamudi.com.mx/casa-en-venta-flor-de-piedra-carretera-nacional-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8ec27fe71d20c8.jpg
2208,VENTA CASA LAS BRISAS MONTERREY (ZONA SUR),"$ 6,500,000",5,397,"Las Brisas, Monterrey",https://www.lamudi.com.mx/venta-casa-las-brisas-monterrey-zona-sur-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1cc51df486b9f1.jpg
2209,"Oficina en Venta en Centro de Monterrey, Colonia Industrial","$ 1,350,000",4,127,"Industrial, Monterrey",https://www.lamudi.com.mx/oficina-en-venta-en-centro-de-monterrey-colonia-industrial-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5e17c72bd41cf2.jpg
2210,CASA EN VENTA BARRIO ANTIGUO,"$ 10,000,000",7,300,"Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-barrio-antiguo.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/520d34adce4401.jpg
2211,Venta de Casa en Colonia Cumbres San Agustin Monterrey Nuevo Leon,"$ 2,150,000",3,126,"Cumbres San Agustin, Monterrey",https://www.lamudi.com.mx/venta-de-casa-en-colonia-cumbres-san-agustin-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/67b2015a8efcae.jpg
2212,Casas en Venta en Cortijo del Rio,"$ 4,850,000",3,360,"Cortijo Del Rio, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-cortijo-del-rio-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ae9daebb77bac4.jpg
2213,Casa NUEVA en VENTA,"$ 8,000,000",3,318,"Lomas Del Paseo, Monterrey",https://www.lamudi.com.mx/casa-nueva-en-venta-140.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ee796e28b4cbd8.jpg
2214,CASA EN VENTA EN RENACIMIENTO,"$ 20,000,000",3,459,"Renacimiento, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-renacimiento-26.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7764e0c03efcc7.jpg
2215,CASA EN VENTA EN VALLE DE CRISTAL,"$ 8,500,000",3,368,"Valle de Cristal, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-valle-de-cristal-56.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b65935f43da469.jpg
2216,Casa en Venta en la Herradura,"$ 18,900,000",2,343,"Club de Golf La Herradura, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-la-herradura-124.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9ba7417ac447fb.jpg
2217,Casas en Venta en Cumbres Elite Premier Privadas Alpes y Everest,"$ 4,200,000",3,281,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-cumbres-elite-premier-privadas-alpes-y-everest-13.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0f5b86ee3e6abd.jpg
2218,Casa en Venta en Fracc. Carolco-Zona Carretera Nacional (LJGC),"$ 7,850,000",3,321,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-fracc-carolco-zona-carretera-nacional-ljgc-4.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8c3b641933b190.jpg
2219,CASA EN VENTA MONTERREY HACIENDA SAN FRANCISCO,"$ 11,300,000",4,511,"Hacienda San Francisco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-monterrey-hacienda-san-francisco.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4ab1ca294a6a37.jpg
2220,casa en venta en esquina con alberca frente a area verde Vista Hermosa Monterrey,"$ 17,500,000",3,700,"Vista Hermosa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-esquina-con-alberca-frente-a-area-verde-vista-hermosa-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a9878506bce91d.jpg
2223,CASA EN VENTA EN ZONA SUR,"$ 1,950,000",3,196,"Nuevo Repueblo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-zona-sur-16.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a863b728808dd5.jpg
2224,Casa en Venta en Carretera Nacional Monterrey Nuevo Leon,"$ 11,500,000",3,470,"La Joya, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-carretera-nacional-monterrey-nuevo-leon-4.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1481a2098bf7e7.jpg
2225,Casa - Monterrey,"$ 3,600,000",3,170,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-monterrey-136.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1a2b14440a799b.jpg
2226,"CASA EN VENTA EN COL. LAS TORRES  MONTERREY  N L  $8,500,000","$ 8,500,000",4,521,"Las Torres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-col-las-torres-monterrey-n-l-8-500-000.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8248060935a014.jpg
2227,CASA EN VENTA CUMBRES MONTERREY,"$ 5,490,000",3,355,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cumbres-monterrey-5.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/330ccbc2824575.jpg
2229,Casa en Venta Kiara Carretera Nacional Hospital Muguerza Sur Monterrey,"$ 5,250,000",4,274,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-kiara-carretera-nacional-hospital-muguerza-sur-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/98335a5215b8f1.jpg
2231,Casas en Venta en Unidad Modelo,"$ 1,550,000",4,191,"Unidad Modelo, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-unidad-modelo.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/00f292ecc4f351.jpg
2232,Hermosa Quinta en Venta Las Jaras Carretera Nacional,"$ 20,000,000",3,870,"Las Jaras, Monterrey",https://www.lamudi.com.mx/hermosa-quinta-en-venta-las-jaras-carretera-nacional.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cc89de2366739c.jpg
2233,CASA EN VENTA EN COLONIA BUENOS AIRES,"$ 2,950,000",3,188,"Buenos Aires, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-colonia-buenos-aires.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/29b4a229572ffd.jpg
2234,Casa en Venta en La Joya Calandria Zona Carretera Nacional (LJGC),"$ 8,900,000",3,454,"La Joya, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-la-joya-calandria-zona-carretera-nacional-ljgc-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2f4a98c8733b5a.jpg
2235,"PRO3895 Casas en Venta, Independencia en Monterrey","$ 2,800,000",6,390,"Independencia, Monterrey",https://www.lamudi.com.mx/pro3895-casas-en-venta-independencia-en-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/36221dad2d008f.jpg
2236,CASA EN VENTA DEL CARMEN,"$ 7,200,000",3,280,"Del Carmen, Monterrey",https://www.lamudi.com.mx/casa-en-venta-del-carmen-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1e99ced4a4962c.jpg
2238,CASA VENTA  CENTRO  AMO,"$ 1,600,000",2,123,"Centro, Monterrey",https://www.lamudi.com.mx/casa-venta-centro-amo.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6155f0b5a453a7.jpg
2239,CASA EN VENTA EN BOSQUES DE VALLE ALTO ZONA CARRETERA NACIONAL,"$ 10,900,000",3,436,"Bosques de Valle Alto, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-bosques-de-valle-alto-zona-carretera-nacional.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2709138191bd8a.jpg
2240,CASA EN VENTA EN PRIVADA PIRINEOS,"$ 2,650,000",3,303,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-privada-pirineos.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7c6fe4fa0ab47f.jpg
2241,CASA EN PRE VENTA COLINAS DE SAN JERONIMO,"$ 10,000,000",4,400,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-pre-venta-colinas-de-san-jeronimo-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d2698ff2280758.jpg
2242,Casa en Venta en Sierra Alta Zona Carr Nac (LJGC),"$ 14,500,000",3,485,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-sierra-alta-zona-carr-nac-ljgc-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/cd8d571025a067.jpg
2243,Casa en venta Vistancia al Sur de Monterrey,"$ 9,500,000",4,425,"Vistancia, Monterrey",https://www.lamudi.com.mx/casa-en-venta-vistancia-al-sur-de-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f4152b2a943623.jpg
2244,"Casa en Venta Zona Contry de una planta en Monterrey, Nuevo Leon","$ 5,300,000",2,240,"Contry, Monterrey",https://www.lamudi.com.mx/casa-en-venta-zona-contry-de-una-planta-en-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/477bd304194ca1.jpg
2246,Casas en Venta en Flor de Piedra,"$ 9,200,000",4,400,"Flor de Piedra, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-flor-de-piedra-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fedec96beb9438.jpg
2247,Casa en Venta Colinas de San Jeronimo,"$ 7,100,000",4,380,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-colinas-de-san-jeronimo-33.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/45ea7fcffcecd6.jpg
2248,CASA EN VENTA EN RINCON DE LA PRIMAVERA MONTERREY N.L.,"$ 4,700,000",3,280,"Rincon de La Primavera, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-rincon-de-la-primavera-monterrey-n-l.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fabf4e681f4729.jpg
2249,"Casa en  Venta Col. Tijerina, MONTERREY RCI","$ 1,950,000",2,130,"Tijerina, Monterrey",https://www.lamudi.com.mx/casa-en-venta-col-tijerina-monterrey-rci.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a6408bd9a54312.jpg
2250,CASA EN VENTA MONTERREY SATELITE,"$ 6,300,000",6,458,"Ciudad Satelite, Monterrey",https://www.lamudi.com.mx/casa-en-venta-monterrey-satelite.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b7684495c146e6.jpg
2251,Casas en Venta en Arcos del Sol,"$ 1,850,000",3,123,"Arcos Del Sol, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-arcos-del-sol-6.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b1bc6c131a7ce9.jpg
2252,CASA EN VENTA CARRETERA NACIONAL,"$ 5,350,000",3,243,"La Escondida, Monterrey",https://www.lamudi.com.mx/casa-en-venta-carretera-nacional-157.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ae01a80ee4be4b.jpg
2253,"Casa en venta en Villa las Fuentes, esquina","$ 3,290,000",3,189,"Villa las Fuentes, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-villa-las-fuentes-esquina.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a35a92ee391aec.jpg
2254,Casa en Venta Carretera Nacional,"$ 5,980,000",3,272,"El Barro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-carretera-nacional-171.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/540a663e6c9dce.jpg
2255,CASA EN VENTA EN CHEPEVERA,"$ 15,500,000",6,546,"Chepevera, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-chepevera-6.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e4238ba7ac8db7.jpg
2256,"Casa en Venta en Bosques de Valle Alto- Zona Valle alto, Carretera Nacional (VAV)","$ 12,900,000",4,635,"Bosques de Valle Alto, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-bosques-de-valle-alto-zona-valle-alto-carretera-nacional-vav.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7b2a5653ff730f.jpg
2257,Casa - Residencial y Club de Golf La Herradura Etapa A,"$ 27,000,000",4,1,"Club de Golf La Herradura, Monterrey",https://www.lamudi.com.mx/casa-residencial-y-club-de-golf-la-herradura-etapa-a-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/196067d8f2d196.jpg
2259,Col. Lomas de Satelite - Residencia en Venta Zona Sur de Monterrey N.L.,"$ 7,591,000",3,300,"Lomas de Satelite, Monterrey",https://www.lamudi.com.mx/col-lomas-de-satelite-residencia-en-venta-zona-sur-de-monterrey-n-l.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/90b442e61fb4db.jpg
2260,Casa en Venta en Colinas de San Jeronimo,"$ 5,200,000",3,380,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-colinas-de-san-jeronimo-89.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1a02d33add073e.jpg
2261,Casa en venta Colinas de San Jeronimo al Poniente de Monterrey,"$ 10,600,000",3,380,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-colinas-de-san-jeronimo-al-poniente-de-monterrey-7.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/de6e5930320b3a.jpg
2262,Casa de Dos Niveles en Venta Col. Pedro Lozano,"$ 2,200,000",5,237,"Pedro Lozano, Monterrey",https://www.lamudi.com.mx/casa-de-dos-niveles-en-venta-col-pedro-lozano.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/12f91fbb873dcf.jpg
2263,Casa - Lomas del Vergel,"$ 5,350,000",3,305,"Lomas del Vergel, Monterrey",https://www.lamudi.com.mx/casa-lomas-del-vergel-22.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6b6a53955e1e32.jpg
2264,CASA EN VENTA EN SAN JERONIMO,"$ 4,500,000",3,236,"San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-san-jeronimo-96.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8c80fcab9c6aaf.jpg
2265,Casas en Venta en Cumbres Elite,"$ 5,200,000",4,271,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-cumbres-elite-34.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f93994536b1da8.jpg
2266,CASA EN VENTA ZONA SUR,"$ 850,000",2,103,"Sierra Ventana, Monterrey",https://www.lamudi.com.mx/casa-en-venta-zona-sur-14.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/503f07701810c4.jpg
2267,"Casa en venta en Monterrey Carretera Nacional, en CALLE PRIVADA SIN VECINO ATRAS","$ 7,570,000",4,347,"Antigua Hacienda Santa Anita, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-monterrey-carretera-nacional-en-calle-privada-sin-vecino-atras.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6102e19dd058d7.jpg
2268,VENTA DE CASA EN LA HERRADURA CLUB DE GOLF Carretera Nacional.,"$ 26,900,000",4,860,"Club de Golf La Herradura, Monterrey",https://www.lamudi.com.mx/venta-de-casa-en-la-herradura-club-de-golf-carretera-nacional.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ebad26aedec8fe.jpg
2270,"Excelente Casa en Venta en Lomas de Cumbres, Monterrey, N. L.","$ 1,780,000",3,154,"Lomas de Cumbres, Monterrey",https://www.lamudi.com.mx/excelente-casa-en-venta-en-lomas-de-cumbres-monterrey-n-l.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/68a869866a123f.jpg
2271,Casa en Venta en Lomas del Paseo,"$ 7,190,000",4,350,"Lomas Del Paseo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-lomas-del-paseo-7.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/778fb4542060b6.jpg
2272,"CASA VISTA HERMOSA $23,180,000 MONTERREY, N.L.","$ 23,180,000",4,659,"Vista Hermosa, Monterrey",https://www.lamudi.com.mx/casa-vista-hermosa-23-180-000-monterrey-n-l-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/419741a89c5294.jpg
2273,Casa en Venta Cerradas de Cumbres,"$ 3,200,000",3,210,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cerradas-de-cumbres-6.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5d06f8f2169dcb.jpg
2274,"Casa sola en Venta, en Contry Sur, Monterrey","$ 5,590,000",3,340,"Country Sur, Monterrey",https://www.lamudi.com.mx/casa-sola-en-venta-en-contry-sur-monterrey-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/10981642e6083c.jpg
2275,CASA EN VENTA ZONA CUMBRES,"$ 2,100,000",2,95,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-zona-cumbres-36.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dd3d2a9a9dbc54.jpg
2276,VENTA DE CASA EN DEL PASEO RESIDENCIAL,"$ 5,650,000",3,200,"Del Paseo Residencial, Monterrey",https://www.lamudi.com.mx/venta-de-casa-en-del-paseo-residencial.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/723943400a0995.jpg
2277,"Casa en Venta en Colinas del Huajuco, Monterrey","$ 3,500,000",3,140,"Colinas de Huajuco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-colinas-del-huajuco-monterrey-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2263b237352747.jpg
2278,Casa en Venta RID10018,"$ 6,300,000",4,340,"San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-rid10018.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/91bbbeaecac10a.jpg
2279,Casa en Venta RID12255,"$ 1,750,000",3,190,"Villa Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-rid12255.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2e901c173bb932.jpg
2280,VENTA CASA COLINAS DE SAN JERONIMO,"$ 6,150,000",3,260,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/venta-casa-colinas-de-san-jeronimo.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/75a159a1294404.jpg
2281,Casas en Venta en Colinas de San Jeronimo,"$ 12,980,000",3,404,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-colinas-de-san-jeronimo-63.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/13dde24c65e093.jpg
2282,Casa en venta Cumbres 4to sector al Norte de Monterrey,"$ 6,100,000",3,350,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cumbres-4to-sector-al-norte-de-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/015b4a67e31815.jpg
2283,Residencia en Venta en Natura Zona Sierra Alta,"$ 8,700,000",3,412,"Natura, Monterrey",https://www.lamudi.com.mx/residencia-en-venta-en-natura-zona-sierra-alta.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b4683f96356245.jpg
2284,Venta de Casa en Fraccionamiento Colinas del Valle,"$ 6,490,000",3,294,"Colinas Del Valle, Monterrey",https://www.lamudi.com.mx/venta-de-casa-en-fraccionamiento-colinas-del-valle.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/80fc50068ee615.jpg
2286,Casas en Venta en Colinas de Valle Verde,"$ 1,950,000",2,170,"Colinas de Valle Verde, Monterrey",https://www.lamudi.com.mx/casas-en-venta-en-colinas-de-valle-verde-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bd8247d83a7306.jpg
2287,"Casa en Venta Zona Centro $1,800,000","$ 1,800,000",2,140,"Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-zona-centro-1-800-000.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9da5ea6e4fbf5e.jpg
2288,"Casa en Venta Sierra Alta $18,250,000","$ 18,250,000",4,760,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-sierra-alta-18-250-000.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d3b59770eb1cef.jpg
